step,tag,value,logdir
8,training/MSE,12.979312896728516,shared=True_LF=0.99_LR=0.01
9,training/MSE,12.928882598876953,shared=True_LF=0.99_LR=0.01
10,training/MSE,12.876701354980469,shared=True_LF=0.99_LR=0.01
11,training/MSE,12.822685241699219,shared=True_LF=0.99_LR=0.01
12,training/MSE,12.766762733459473,shared=True_LF=0.99_LR=0.01
13,training/MSE,12.708845138549805,shared=True_LF=0.99_LR=0.01
14,training/MSE,12.648847579956055,shared=True_LF=0.99_LR=0.01
15,training/MSE,12.586681365966797,shared=True_LF=0.99_LR=0.01
16,training/MSE,12.522239685058594,shared=True_LF=0.99_LR=0.01
17,training/MSE,12.455377578735352,shared=True_LF=0.99_LR=0.01
18,training/MSE,12.385927200317383,shared=True_LF=0.99_LR=0.01
19,training/MSE,12.313647270202637,shared=True_LF=0.99_LR=0.01
20,training/MSE,12.238258361816406,shared=True_LF=0.99_LR=0.01
21,training/MSE,12.159417152404785,shared=True_LF=0.99_LR=0.01
22,training/MSE,12.076756477355957,shared=True_LF=0.99_LR=0.01
23,training/MSE,11.989899635314941,shared=True_LF=0.99_LR=0.01
24,training/MSE,11.898455619812012,shared=True_LF=0.99_LR=0.01
25,training/MSE,11.802027702331543,shared=True_LF=0.99_LR=0.01
26,training/MSE,11.700234413146973,shared=True_LF=0.99_LR=0.01
27,training/MSE,11.592705726623535,shared=True_LF=0.99_LR=0.01
28,training/MSE,11.479086875915527,shared=True_LF=0.99_LR=0.01
29,training/MSE,11.359027862548828,shared=True_LF=0.99_LR=0.01
30,training/MSE,11.232198715209961,shared=True_LF=0.99_LR=0.01
31,training/MSE,11.098302841186523,shared=True_LF=0.99_LR=0.01
32,training/MSE,10.957101821899414,shared=True_LF=0.99_LR=0.01
33,training/MSE,10.808403015136719,shared=True_LF=0.99_LR=0.01
34,training/MSE,10.652042388916016,shared=True_LF=0.99_LR=0.01
35,training/MSE,10.487920761108398,shared=True_LF=0.99_LR=0.01
36,training/MSE,10.3159818649292,shared=True_LF=0.99_LR=0.01
37,training/MSE,10.136164665222168,shared=True_LF=0.99_LR=0.01
38,training/MSE,9.948415756225586,shared=True_LF=0.99_LR=0.01
39,training/MSE,9.752649307250977,shared=True_LF=0.99_LR=0.01
40,training/MSE,9.548759460449219,shared=True_LF=0.99_LR=0.01
41,training/MSE,9.336581230163574,shared=True_LF=0.99_LR=0.01
42,training/MSE,9.11591625213623,shared=True_LF=0.99_LR=0.01
43,training/MSE,8.886552810668945,shared=True_LF=0.99_LR=0.01
44,training/MSE,8.648362159729004,shared=True_LF=0.99_LR=0.01
45,training/MSE,8.40132999420166,shared=True_LF=0.99_LR=0.01
46,training/MSE,8.145672798156738,shared=True_LF=0.99_LR=0.01
47,training/MSE,7.881758689880371,shared=True_LF=0.99_LR=0.01
48,training/MSE,7.6101202964782715,shared=True_LF=0.99_LR=0.01
49,training/MSE,7.33143424987793,shared=True_LF=0.99_LR=0.01
50,training/MSE,7.046463966369629,shared=True_LF=0.99_LR=0.01
51,training/MSE,6.756125450134277,shared=True_LF=0.99_LR=0.01
52,training/MSE,6.46138334274292,shared=True_LF=0.99_LR=0.01
53,training/MSE,6.163246154785156,shared=True_LF=0.99_LR=0.01
54,training/MSE,5.862762928009033,shared=True_LF=0.99_LR=0.01
55,training/MSE,5.5610480308532715,shared=True_LF=0.99_LR=0.01
56,training/MSE,5.2593207359313965,shared=True_LF=0.99_LR=0.01
57,training/MSE,4.958810329437256,shared=True_LF=0.99_LR=0.01
58,training/MSE,4.6608567237854,shared=True_LF=0.99_LR=0.01
59,training/MSE,4.366849899291992,shared=True_LF=0.99_LR=0.01
60,training/MSE,4.078244686126709,shared=True_LF=0.99_LR=0.01
61,training/MSE,3.796597480773926,shared=True_LF=0.99_LR=0.01
62,training/MSE,3.5234389305114746,shared=True_LF=0.99_LR=0.01
63,training/MSE,3.2602875232696533,shared=True_LF=0.99_LR=0.01
64,training/MSE,3.0086326599121094,shared=True_LF=0.99_LR=0.01
65,training/MSE,2.7699737548828125,shared=True_LF=0.99_LR=0.01
66,training/MSE,2.545667886734009,shared=True_LF=0.99_LR=0.01
67,training/MSE,2.3370165824890137,shared=True_LF=0.99_LR=0.01
68,training/MSE,2.1451408863067627,shared=True_LF=0.99_LR=0.01
69,training/MSE,1.9710397720336914,shared=True_LF=0.99_LR=0.01
70,training/MSE,1.8154224157333374,shared=True_LF=0.99_LR=0.01
71,training/MSE,1.6787782907485962,shared=True_LF=0.99_LR=0.01
72,training/MSE,1.5612963438034058,shared=True_LF=0.99_LR=0.01
73,training/MSE,1.4628106355667114,shared=True_LF=0.99_LR=0.01
74,training/MSE,1.382834553718567,shared=True_LF=0.99_LR=0.01
75,training/MSE,1.3205465078353882,shared=True_LF=0.99_LR=0.01
76,training/MSE,1.2748234272003174,shared=True_LF=0.99_LR=0.01
77,training/MSE,1.2442240715026855,shared=True_LF=0.99_LR=0.01
78,training/MSE,1.2269841432571411,shared=True_LF=0.99_LR=0.01
79,training/MSE,1.2211161851882935,shared=True_LF=0.99_LR=0.01
80,training/MSE,1.2243754863739014,shared=True_LF=0.99_LR=0.01
81,training/MSE,1.2344026565551758,shared=True_LF=0.99_LR=0.01
82,training/MSE,1.2488842010498047,shared=True_LF=0.99_LR=0.01
83,training/MSE,1.2656525373458862,shared=True_LF=0.99_LR=0.01
84,training/MSE,1.282793402671814,shared=True_LF=0.99_LR=0.01
85,training/MSE,1.2987072467803955,shared=True_LF=0.99_LR=0.01
86,training/MSE,1.3121039867401123,shared=True_LF=0.99_LR=0.01
87,training/MSE,1.3220893144607544,shared=True_LF=0.99_LR=0.01
88,training/MSE,1.3281381130218506,shared=True_LF=0.99_LR=0.01
89,training/MSE,1.3300398588180542,shared=True_LF=0.99_LR=0.01
90,training/MSE,1.327881097793579,shared=True_LF=0.99_LR=0.01
91,training/MSE,1.3219406604766846,shared=True_LF=0.99_LR=0.01
92,training/MSE,1.3126558065414429,shared=True_LF=0.99_LR=0.01
93,training/MSE,1.3005366325378418,shared=True_LF=0.99_LR=0.01
94,training/MSE,1.286151647567749,shared=True_LF=0.99_LR=0.01
95,training/MSE,1.2701318264007568,shared=True_LF=0.99_LR=0.01
96,training/MSE,1.2530491352081299,shared=True_LF=0.99_LR=0.01
97,training/MSE,1.235450029373169,shared=True_LF=0.99_LR=0.01
98,training/MSE,1.217818260192871,shared=True_LF=0.99_LR=0.01
99,training/MSE,1.2005616426467896,shared=True_LF=0.99_LR=0.01
100,training/MSE,1.1839780807495117,shared=True_LF=0.99_LR=0.01
101,training/MSE,1.1683326959609985,shared=True_LF=0.99_LR=0.01
102,training/MSE,1.1537774801254272,shared=True_LF=0.99_LR=0.01
103,training/MSE,1.1403979063034058,shared=True_LF=0.99_LR=0.01
104,training/MSE,1.1282258033752441,shared=True_LF=0.99_LR=0.01
105,training/MSE,1.117241621017456,shared=True_LF=0.99_LR=0.01
106,training/MSE,1.1074050664901733,shared=True_LF=0.99_LR=0.01
107,training/MSE,1.0986177921295166,shared=True_LF=0.99_LR=0.01
108,training/MSE,1.0908052921295166,shared=True_LF=0.99_LR=0.01
109,training/MSE,1.083850622177124,shared=True_LF=0.99_LR=0.01
110,training/MSE,1.077654242515564,shared=True_LF=0.99_LR=0.01
111,training/MSE,1.0721116065979004,shared=True_LF=0.99_LR=0.01
112,training/MSE,1.0671359300613403,shared=True_LF=0.99_LR=0.01
113,training/MSE,1.062649130821228,shared=True_LF=0.99_LR=0.01
114,training/MSE,1.0585832595825195,shared=True_LF=0.99_LR=0.01
115,training/MSE,1.0548789501190186,shared=True_LF=0.99_LR=0.01
116,training/MSE,1.0514761209487915,shared=True_LF=0.99_LR=0.01
117,training/MSE,1.048337459564209,shared=True_LF=0.99_LR=0.01
118,training/MSE,1.04543137550354,shared=True_LF=0.99_LR=0.01
119,training/MSE,1.0427278280258179,shared=True_LF=0.99_LR=0.01
120,training/MSE,1.0402129888534546,shared=True_LF=0.99_LR=0.01
121,training/MSE,1.0378702878952026,shared=True_LF=0.99_LR=0.01
122,training/MSE,1.035687804222107,shared=True_LF=0.99_LR=0.01
123,training/MSE,1.033652424812317,shared=True_LF=0.99_LR=0.01
124,training/MSE,1.0317537784576416,shared=True_LF=0.99_LR=0.01
125,training/MSE,1.0299817323684692,shared=True_LF=0.99_LR=0.01
126,training/MSE,1.0283321142196655,shared=True_LF=0.99_LR=0.01
127,training/MSE,1.0267808437347412,shared=True_LF=0.99_LR=0.01
128,training/MSE,1.0253247022628784,shared=True_LF=0.99_LR=0.01
129,training/MSE,1.0239440202713013,shared=True_LF=0.99_LR=0.01
130,training/MSE,1.0226298570632935,shared=True_LF=0.99_LR=0.01
131,training/MSE,1.0213631391525269,shared=True_LF=0.99_LR=0.01
132,training/MSE,1.0201170444488525,shared=True_LF=0.99_LR=0.01
133,training/MSE,1.018835186958313,shared=True_LF=0.99_LR=0.01
134,training/MSE,1.0174827575683594,shared=True_LF=0.99_LR=0.01
135,training/MSE,1.016043782234192,shared=True_LF=0.99_LR=0.01
136,training/MSE,1.014554738998413,shared=True_LF=0.99_LR=0.01
137,training/MSE,1.013040542602539,shared=True_LF=0.99_LR=0.01
138,training/MSE,1.0115190744400024,shared=True_LF=0.99_LR=0.01
139,training/MSE,1.0100139379501343,shared=True_LF=0.99_LR=0.01
140,training/MSE,1.008534550666809,shared=True_LF=0.99_LR=0.01
141,training/MSE,1.0071067810058594,shared=True_LF=0.99_LR=0.01
142,training/MSE,1.0057486295700073,shared=True_LF=0.99_LR=0.01
143,training/MSE,1.0044740438461304,shared=True_LF=0.99_LR=0.01
144,training/MSE,1.0033018589019775,shared=True_LF=0.99_LR=0.01
145,training/MSE,1.00223708152771,shared=True_LF=0.99_LR=0.01
146,training/MSE,1.0012879371643066,shared=True_LF=0.99_LR=0.01
147,training/MSE,1.0004633665084839,shared=True_LF=0.99_LR=0.01
148,training/MSE,0.999756395816803,shared=True_LF=0.99_LR=0.01
149,training/MSE,0.9991641640663147,shared=True_LF=0.99_LR=0.01
150,training/MSE,0.9986851215362549,shared=True_LF=0.99_LR=0.01
151,training/MSE,0.9983093738555908,shared=True_LF=0.99_LR=0.01
152,training/MSE,0.9980212450027466,shared=True_LF=0.99_LR=0.01
153,training/MSE,0.9978067278862,shared=True_LF=0.99_LR=0.01
154,training/MSE,0.9976606965065002,shared=True_LF=0.99_LR=0.01
155,training/MSE,0.9975761771202087,shared=True_LF=0.99_LR=0.01
156,training/MSE,0.9975306987762451,shared=True_LF=0.99_LR=0.01
157,training/MSE,0.9975098967552185,shared=True_LF=0.99_LR=0.01
158,training/MSE,0.9974896907806396,shared=True_LF=0.99_LR=0.01
159,training/MSE,0.9974538087844849,shared=True_LF=0.99_LR=0.01
160,training/MSE,0.9973832964897156,shared=True_LF=0.99_LR=0.01
161,training/MSE,0.9972559809684753,shared=True_LF=0.99_LR=0.01
162,training/MSE,0.9970661997795105,shared=True_LF=0.99_LR=0.01
163,training/MSE,0.9967980980873108,shared=True_LF=0.99_LR=0.01
164,training/MSE,0.9964408874511719,shared=True_LF=0.99_LR=0.01
165,training/MSE,0.9959813356399536,shared=True_LF=0.99_LR=0.01
166,training/MSE,0.9954971075057983,shared=True_LF=0.99_LR=0.01
167,training/MSE,0.9950621724128723,shared=True_LF=0.99_LR=0.01
168,training/MSE,0.99460369348526,shared=True_LF=0.99_LR=0.01
169,training/MSE,0.9940988421440125,shared=True_LF=0.99_LR=0.01
170,training/MSE,0.9935542941093445,shared=True_LF=0.99_LR=0.01
171,training/MSE,0.9929788112640381,shared=True_LF=0.99_LR=0.01
172,training/MSE,0.9923889636993408,shared=True_LF=0.99_LR=0.01
173,training/MSE,0.991792619228363,shared=True_LF=0.99_LR=0.01
174,training/MSE,0.9911977052688599,shared=True_LF=0.99_LR=0.01
175,training/MSE,0.9906033873558044,shared=True_LF=0.99_LR=0.01
176,training/MSE,0.9900150299072266,shared=True_LF=0.99_LR=0.01
177,training/MSE,0.9894317388534546,shared=True_LF=0.99_LR=0.01
178,training/MSE,0.9888465404510498,shared=True_LF=0.99_LR=0.01
179,training/MSE,0.9882615208625793,shared=True_LF=0.99_LR=0.01
180,training/MSE,0.9876726269721985,shared=True_LF=0.99_LR=0.01
181,training/MSE,0.9870805740356445,shared=True_LF=0.99_LR=0.01
182,training/MSE,0.9864868521690369,shared=True_LF=0.99_LR=0.01
183,training/MSE,0.9858888387680054,shared=True_LF=0.99_LR=0.01
184,training/MSE,0.9852786064147949,shared=True_LF=0.99_LR=0.01
185,training/MSE,0.9846798777580261,shared=True_LF=0.99_LR=0.01
186,training/MSE,0.9840521216392517,shared=True_LF=0.99_LR=0.01
187,training/MSE,0.9834123253822327,shared=True_LF=0.99_LR=0.01
188,training/MSE,0.9827699065208435,shared=True_LF=0.99_LR=0.01
189,training/MSE,0.9821056723594666,shared=True_LF=0.99_LR=0.01
190,training/MSE,0.9814199209213257,shared=True_LF=0.99_LR=0.01
191,training/MSE,0.9807193875312805,shared=True_LF=0.99_LR=0.01
192,training/MSE,0.9800011515617371,shared=True_LF=0.99_LR=0.01
193,training/MSE,0.9792654514312744,shared=True_LF=0.99_LR=0.01
194,training/MSE,0.9785160422325134,shared=True_LF=0.99_LR=0.01
195,training/MSE,0.9777534604072571,shared=True_LF=0.99_LR=0.01
196,training/MSE,0.9769792556762695,shared=True_LF=0.99_LR=0.01
197,training/MSE,0.9761930704116821,shared=True_LF=0.99_LR=0.01
198,training/MSE,0.9753983020782471,shared=True_LF=0.99_LR=0.01
199,training/MSE,0.9745959639549255,shared=True_LF=0.99_LR=0.01
0,eval/MSE,13.243612289428711,shared=True_LF=0.5_LR=0.5
1,eval/MSE,13.200987815856934,shared=True_LF=0.5_LR=0.5
2,eval/MSE,13.157349586486816,shared=True_LF=0.5_LR=0.5
3,eval/MSE,13.112375259399414,shared=True_LF=0.5_LR=0.5
4,eval/MSE,13.065834045410156,shared=True_LF=0.5_LR=0.5
5,eval/MSE,13.017565727233887,shared=True_LF=0.5_LR=0.5
6,eval/MSE,12.9674654006958,shared=True_LF=0.5_LR=0.5
7,eval/MSE,12.91545581817627,shared=True_LF=0.5_LR=0.5
8,eval/MSE,12.86148738861084,shared=True_LF=0.5_LR=0.5
9,eval/MSE,12.805498123168945,shared=True_LF=0.5_LR=0.5
10,eval/MSE,12.747450828552246,shared=True_LF=0.5_LR=0.5
11,eval/MSE,12.687275886535645,shared=True_LF=0.5_LR=0.5
12,eval/MSE,12.624920845031738,shared=True_LF=0.5_LR=0.5
13,eval/MSE,12.560319900512695,shared=True_LF=0.5_LR=0.5
14,eval/MSE,12.493365287780762,shared=True_LF=0.5_LR=0.5
15,eval/MSE,12.42393684387207,shared=True_LF=0.5_LR=0.5
16,eval/MSE,12.35181999206543,shared=True_LF=0.5_LR=0.5
17,eval/MSE,12.276717185974121,shared=True_LF=0.5_LR=0.5
18,eval/MSE,12.198274612426758,shared=True_LF=0.5_LR=0.5
19,eval/MSE,12.116018295288086,shared=True_LF=0.5_LR=0.5
20,eval/MSE,12.029458045959473,shared=True_LF=0.5_LR=0.5
21,eval/MSE,11.938124656677246,shared=True_LF=0.5_LR=0.5
22,eval/MSE,11.841596603393555,shared=True_LF=0.5_LR=0.5
23,eval/MSE,11.739473342895508,shared=True_LF=0.5_LR=0.5
24,eval/MSE,11.631317138671875,shared=True_LF=0.5_LR=0.5
25,eval/MSE,11.516719818115234,shared=True_LF=0.5_LR=0.5
26,eval/MSE,11.395273208618164,shared=True_LF=0.5_LR=0.5
27,eval/MSE,11.266544342041016,shared=True_LF=0.5_LR=0.5
28,eval/MSE,11.130084037780762,shared=True_LF=0.5_LR=0.5
29,eval/MSE,10.98556137084961,shared=True_LF=0.5_LR=0.5
30,eval/MSE,10.832685470581055,shared=True_LF=0.5_LR=0.5
31,eval/MSE,10.67123794555664,shared=True_LF=0.5_LR=0.5
32,eval/MSE,10.501137733459473,shared=True_LF=0.5_LR=0.5
33,eval/MSE,10.322375297546387,shared=True_LF=0.5_LR=0.5
34,eval/MSE,10.135042190551758,shared=True_LF=0.5_LR=0.5
35,eval/MSE,9.939233779907227,shared=True_LF=0.5_LR=0.5
36,eval/MSE,9.7350492477417,shared=True_LF=0.5_LR=0.5
37,eval/MSE,9.5225830078125,shared=True_LF=0.5_LR=0.5
38,eval/MSE,9.301924705505371,shared=True_LF=0.5_LR=0.5
39,eval/MSE,9.073165893554688,shared=True_LF=0.5_LR=0.5
40,eval/MSE,8.836420059204102,shared=True_LF=0.5_LR=0.5
41,eval/MSE,8.591779708862305,shared=True_LF=0.5_LR=0.5
42,eval/MSE,8.339292526245117,shared=True_LF=0.5_LR=0.5
43,eval/MSE,8.078990936279297,shared=True_LF=0.5_LR=0.5
44,eval/MSE,7.810924053192139,shared=True_LF=0.5_LR=0.5
45,eval/MSE,7.535290718078613,shared=True_LF=0.5_LR=0.5
46,eval/MSE,7.252490043640137,shared=True_LF=0.5_LR=0.5
47,eval/MSE,6.963296890258789,shared=True_LF=0.5_LR=0.5
48,eval/MSE,6.668679714202881,shared=True_LF=0.5_LR=0.5
49,eval/MSE,6.369754791259766,shared=True_LF=0.5_LR=0.5
50,eval/MSE,6.067660331726074,shared=True_LF=0.5_LR=0.5
51,eval/MSE,5.763528347015381,shared=True_LF=0.5_LR=0.5
52,eval/MSE,5.458503246307373,shared=True_LF=0.5_LR=0.5
53,eval/MSE,5.153802394866943,shared=True_LF=0.5_LR=0.5
54,eval/MSE,4.850718975067139,shared=True_LF=0.5_LR=0.5
55,eval/MSE,4.550620079040527,shared=True_LF=0.5_LR=0.5
56,eval/MSE,4.254946708679199,shared=True_LF=0.5_LR=0.5
57,eval/MSE,3.965193033218384,shared=True_LF=0.5_LR=0.5
58,eval/MSE,3.6828901767730713,shared=True_LF=0.5_LR=0.5
59,eval/MSE,3.4095969200134277,shared=True_LF=0.5_LR=0.5
60,eval/MSE,3.14687442779541,shared=True_LF=0.5_LR=0.5
61,eval/MSE,2.8962764739990234,shared=True_LF=0.5_LR=0.5
62,eval/MSE,2.659323215484619,shared=True_LF=0.5_LR=0.5
63,eval/MSE,2.437471866607666,shared=True_LF=0.5_LR=0.5
64,eval/MSE,2.2320640087127686,shared=True_LF=0.5_LR=0.5
65,eval/MSE,2.0442659854888916,shared=True_LF=0.5_LR=0.5
66,eval/MSE,1.8750226497650146,shared=True_LF=0.5_LR=0.5
67,eval/MSE,1.7250131368637085,shared=True_LF=0.5_LR=0.5
68,eval/MSE,1.594603180885315,shared=True_LF=0.5_LR=0.5
69,eval/MSE,1.4837976694107056,shared=True_LF=0.5_LR=0.5
70,eval/MSE,1.3922096490859985,shared=True_LF=0.5_LR=0.5
71,eval/MSE,1.3190348148345947,shared=True_LF=0.5_LR=0.5
72,eval/MSE,1.2630486488342285,shared=True_LF=0.5_LR=0.5
73,eval/MSE,1.22262704372406,shared=True_LF=0.5_LR=0.5
74,eval/MSE,1.1957921981811523,shared=True_LF=0.5_LR=0.5
75,eval/MSE,1.1802856922149658,shared=True_LF=0.5_LR=0.5
76,eval/MSE,1.1736681461334229,shared=True_LF=0.5_LR=0.5
77,eval/MSE,1.1734365224838257,shared=True_LF=0.5_LR=0.5
78,eval/MSE,1.1771512031555176,shared=True_LF=0.5_LR=0.5
79,eval/MSE,1.1825642585754395,shared=True_LF=0.5_LR=0.5
80,eval/MSE,1.187735915184021,shared=True_LF=0.5_LR=0.5
81,eval/MSE,1.1911218166351318,shared=True_LF=0.5_LR=0.5
82,eval/MSE,1.1916199922561646,shared=True_LF=0.5_LR=0.5
83,eval/MSE,1.188581109046936,shared=True_LF=0.5_LR=0.5
84,eval/MSE,1.1817748546600342,shared=True_LF=0.5_LR=0.5
85,eval/MSE,1.1713308095932007,shared=True_LF=0.5_LR=0.5
86,eval/MSE,1.157660722732544,shared=True_LF=0.5_LR=0.5
87,eval/MSE,1.1413723230361938,shared=True_LF=0.5_LR=0.5
88,eval/MSE,1.1231740713119507,shared=True_LF=0.5_LR=0.5
89,eval/MSE,1.103790044784546,shared=True_LF=0.5_LR=0.5
90,eval/MSE,1.0839574337005615,shared=True_LF=0.5_LR=0.5
91,eval/MSE,1.064382553100586,shared=True_LF=0.5_LR=0.5
92,eval/MSE,1.0456773042678833,shared=True_LF=0.5_LR=0.5
93,eval/MSE,1.0283294916152954,shared=True_LF=0.5_LR=0.5
94,eval/MSE,1.0127034187316895,shared=True_LF=0.5_LR=0.5
95,eval/MSE,0.9990103244781494,shared=True_LF=0.5_LR=0.5
96,eval/MSE,0.987321674823761,shared=True_LF=0.5_LR=0.5
97,eval/MSE,0.9775983691215515,shared=True_LF=0.5_LR=0.5
98,eval/MSE,0.9697142839431763,shared=True_LF=0.5_LR=0.5
99,eval/MSE,0.963477373123169,shared=True_LF=0.5_LR=0.5
100,eval/MSE,0.958652138710022,shared=True_LF=0.5_LR=0.5
101,eval/MSE,0.9549779295921326,shared=True_LF=0.5_LR=0.5
102,eval/MSE,0.9521849751472473,shared=True_LF=0.5_LR=0.5
103,eval/MSE,0.9500149488449097,shared=True_LF=0.5_LR=0.5
104,eval/MSE,0.9482388496398926,shared=True_LF=0.5_LR=0.5
105,eval/MSE,0.9466673135757446,shared=True_LF=0.5_LR=0.5
106,eval/MSE,0.945157527923584,shared=True_LF=0.5_LR=0.5
107,eval/MSE,0.9436092972755432,shared=True_LF=0.5_LR=0.5
108,eval/MSE,0.9419644474983215,shared=True_LF=0.5_LR=0.5
109,eval/MSE,0.9401972889900208,shared=True_LF=0.5_LR=0.5
110,eval/MSE,0.9383098483085632,shared=True_LF=0.5_LR=0.5
111,eval/MSE,0.9363250136375427,shared=True_LF=0.5_LR=0.5
112,eval/MSE,0.9342784285545349,shared=True_LF=0.5_LR=0.5
113,eval/MSE,0.9322139620780945,shared=True_LF=0.5_LR=0.5
114,eval/MSE,0.9301773309707642,shared=True_LF=0.5_LR=0.5
115,eval/MSE,0.9282122850418091,shared=True_LF=0.5_LR=0.5
116,eval/MSE,0.9263582229614258,shared=True_LF=0.5_LR=0.5
117,eval/MSE,0.9246454238891602,shared=True_LF=0.5_LR=0.5
118,eval/MSE,0.9230964779853821,shared=True_LF=0.5_LR=0.5
119,eval/MSE,0.9217246174812317,shared=True_LF=0.5_LR=0.5
120,eval/MSE,0.9205337762832642,shared=True_LF=0.5_LR=0.5
121,eval/MSE,0.9195204973220825,shared=True_LF=0.5_LR=0.5
122,eval/MSE,0.918671190738678,shared=True_LF=0.5_LR=0.5
123,eval/MSE,0.9179678559303284,shared=True_LF=0.5_LR=0.5
124,eval/MSE,0.9173898696899414,shared=True_LF=0.5_LR=0.5
125,eval/MSE,0.9169142842292786,shared=True_LF=0.5_LR=0.5
126,eval/MSE,0.9165173768997192,shared=True_LF=0.5_LR=0.5
127,eval/MSE,0.9161756038665771,shared=True_LF=0.5_LR=0.5
128,eval/MSE,0.9158675670623779,shared=True_LF=0.5_LR=0.5
129,eval/MSE,0.9155771732330322,shared=True_LF=0.5_LR=0.5
130,eval/MSE,0.9152883887290955,shared=True_LF=0.5_LR=0.5
131,eval/MSE,0.9149922132492065,shared=True_LF=0.5_LR=0.5
132,eval/MSE,0.9146828055381775,shared=True_LF=0.5_LR=0.5
133,eval/MSE,0.914355456829071,shared=True_LF=0.5_LR=0.5
134,eval/MSE,0.9140097498893738,shared=True_LF=0.5_LR=0.5
135,eval/MSE,0.9136469960212708,shared=True_LF=0.5_LR=0.5
136,eval/MSE,0.9132711887359619,shared=True_LF=0.5_LR=0.5
137,eval/MSE,0.9128873944282532,shared=True_LF=0.5_LR=0.5
138,eval/MSE,0.9125011563301086,shared=True_LF=0.5_LR=0.5
139,eval/MSE,0.9121179580688477,shared=True_LF=0.5_LR=0.5
140,eval/MSE,0.9117430448532104,shared=True_LF=0.5_LR=0.5
141,eval/MSE,0.9113804697990417,shared=True_LF=0.5_LR=0.5
142,eval/MSE,0.9110339879989624,shared=True_LF=0.5_LR=0.5
143,eval/MSE,0.910706639289856,shared=True_LF=0.5_LR=0.5
144,eval/MSE,0.910400390625,shared=True_LF=0.5_LR=0.5
145,eval/MSE,0.9101158380508423,shared=True_LF=0.5_LR=0.5
146,eval/MSE,0.9098528027534485,shared=True_LF=0.5_LR=0.5
147,eval/MSE,0.9096111059188843,shared=True_LF=0.5_LR=0.5
148,eval/MSE,0.9093884825706482,shared=True_LF=0.5_LR=0.5
149,eval/MSE,0.9091843962669373,shared=True_LF=0.5_LR=0.5
150,eval/MSE,0.9089977741241455,shared=True_LF=0.5_LR=0.5
151,eval/MSE,0.9088268280029297,shared=True_LF=0.5_LR=0.5
152,eval/MSE,0.9086699485778809,shared=True_LF=0.5_LR=0.5
153,eval/MSE,0.9085251092910767,shared=True_LF=0.5_LR=0.5
154,eval/MSE,0.9083912968635559,shared=True_LF=0.5_LR=0.5
155,eval/MSE,0.9082672595977783,shared=True_LF=0.5_LR=0.5
156,eval/MSE,0.908152163028717,shared=True_LF=0.5_LR=0.5
157,eval/MSE,0.9080451130867004,shared=True_LF=0.5_LR=0.5
158,eval/MSE,0.9079452157020569,shared=True_LF=0.5_LR=0.5
159,eval/MSE,0.9078526496887207,shared=True_LF=0.5_LR=0.5
160,eval/MSE,0.9077672958374023,shared=True_LF=0.5_LR=0.5
161,eval/MSE,0.9076894521713257,shared=True_LF=0.5_LR=0.5
162,eval/MSE,0.9076178669929504,shared=True_LF=0.5_LR=0.5
163,eval/MSE,0.9075525403022766,shared=True_LF=0.5_LR=0.5
164,eval/MSE,0.9074933528900146,shared=True_LF=0.5_LR=0.5
165,eval/MSE,0.9074406027793884,shared=True_LF=0.5_LR=0.5
166,eval/MSE,0.9073931574821472,shared=True_LF=0.5_LR=0.5
167,eval/MSE,0.9073498249053955,shared=True_LF=0.5_LR=0.5
168,eval/MSE,0.907310426235199,shared=True_LF=0.5_LR=0.5
169,eval/MSE,0.9072738289833069,shared=True_LF=0.5_LR=0.5
170,eval/MSE,0.9072404503822327,shared=True_LF=0.5_LR=0.5
171,eval/MSE,0.9072099328041077,shared=True_LF=0.5_LR=0.5
172,eval/MSE,0.9071823954582214,shared=True_LF=0.5_LR=0.5
173,eval/MSE,0.9071566462516785,shared=True_LF=0.5_LR=0.5
174,eval/MSE,0.9071314334869385,shared=True_LF=0.5_LR=0.5
175,eval/MSE,0.9071066379547119,shared=True_LF=0.5_LR=0.5
176,eval/MSE,0.9070819616317749,shared=True_LF=0.5_LR=0.5
177,eval/MSE,0.9070566296577454,shared=True_LF=0.5_LR=0.5
178,eval/MSE,0.9070309400558472,shared=True_LF=0.5_LR=0.5
179,eval/MSE,0.9070050716400146,shared=True_LF=0.5_LR=0.5
180,eval/MSE,0.9069790840148926,shared=True_LF=0.5_LR=0.5
181,eval/MSE,0.9069527387619019,shared=True_LF=0.5_LR=0.5
182,eval/MSE,0.9069268703460693,shared=True_LF=0.5_LR=0.5
183,eval/MSE,0.9068996906280518,shared=True_LF=0.5_LR=0.5
184,eval/MSE,0.9068728685379028,shared=True_LF=0.5_LR=0.5
185,eval/MSE,0.906846284866333,shared=True_LF=0.5_LR=0.5
186,eval/MSE,0.9068216681480408,shared=True_LF=0.5_LR=0.5
187,eval/MSE,0.9067986607551575,shared=True_LF=0.5_LR=0.5
188,eval/MSE,0.9067774415016174,shared=True_LF=0.5_LR=0.5
189,eval/MSE,0.9067581295967102,shared=True_LF=0.5_LR=0.5
190,eval/MSE,0.9067404270172119,shared=True_LF=0.5_LR=0.5
191,eval/MSE,0.9067239165306091,shared=True_LF=0.5_LR=0.5
192,eval/MSE,0.906708300113678,shared=True_LF=0.5_LR=0.5
193,eval/MSE,0.9066930413246155,shared=True_LF=0.5_LR=0.5
194,eval/MSE,0.9066792726516724,shared=True_LF=0.5_LR=0.5
